configuration,role,seed,L,q0,q1,q,q_threshold,threshold_count,accept_rule,executor_equivalent,trials,accepted,rejected,acceptance_rate,simulation_level
L32_q00_q10.2_qth0.15,honest,2026090501,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,honest,2026090502,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,honest,2026090503,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,honest,2026090504,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,honest,2026090505,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,honest,2026090506,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,honest,2026090507,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,honest,2026090508,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,honest,2026090509,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,honest,2026090510,32,0.0,0.2,0.0,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090501,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20291,79709,0.20291,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090502,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20690,79310,0.2069,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090503,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20340,79660,0.2034,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090504,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20451,79549,0.20451,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090505,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20316,79684,0.20316,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090506,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20320,79680,0.2032,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090507,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20426,79574,0.20426,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090508,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20602,79398,0.20602,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090509,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20447,79553,0.20447,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.15,attack,2026090510,32,0.0,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20405,79595,0.20405,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090501,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,95863,4137,0.95863,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090502,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,95856,4144,0.95856,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090503,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,95853,4147,0.95853,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090504,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,95831,4169,0.95831,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090505,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,95992,4008,0.95992,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090506,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,95863,4137,0.95863,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090507,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,95866,4134,0.95866,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090508,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,95893,4107,0.95893,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090509,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,95967,4033,0.95967,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,honest,2026090510,32,0.01,0.2,0.01,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,96024,3976,0.96024,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090501,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,684,99316,0.00684,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090502,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,761,99239,0.00761,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090503,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,735,99265,0.00735,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090504,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,759,99241,0.00759,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090505,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,678,99322,0.00678,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090506,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,686,99314,0.00686,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090507,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,702,99298,0.00702,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090508,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,703,99297,0.00703,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090509,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,724,99276,0.00724,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.05,attack,2026090510,32,0.01,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,737,99263,0.00737,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090501,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99967,33,0.99967,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090502,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99976,24,0.99976,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090503,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99972,28,0.99972,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090504,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99977,23,0.99977,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090505,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99968,32,0.99968,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090506,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99974,26,0.99974,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090507,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99976,24,0.99976,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090508,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99978,22,0.99978,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090509,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99955,45,0.99955,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,honest,2026090510,32,0.01,0.2,0.01,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,99973,27,0.99973,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090501,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9236,90764,0.09236,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090502,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9549,90451,0.09549,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090503,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9278,90722,0.09278,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090504,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9379,90621,0.09379,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090505,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9269,90731,0.09269,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090506,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9196,90804,0.09196,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090507,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9274,90726,0.09274,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090508,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9389,90611,0.09389,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090509,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9434,90566,0.09434,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.1,attack,2026090510,32,0.01,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9339,90661,0.09339,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090501,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99998,2,0.99998,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090502,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99999,1,0.99999,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090503,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090504,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99999,1,0.99999,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090505,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99996,4,0.99996,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090506,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99998,2,0.99998,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090507,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99998,2,0.99998,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090508,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090509,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99993,7,0.99993,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,honest,2026090510,32,0.01,0.2,0.01,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99997,3,0.99997,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090501,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20291,79709,0.20291,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090502,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20690,79310,0.2069,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090503,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20340,79660,0.2034,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090504,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20451,79549,0.20451,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090505,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20316,79684,0.20316,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090506,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20320,79680,0.2032,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090507,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20426,79574,0.20426,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090508,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20602,79398,0.20602,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090509,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20447,79553,0.20447,L_independent_error_events_per_trial
L32_q00.01_q10.2_qth0.15,attack,2026090510,32,0.01,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20405,79595,0.20405,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090501,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,75119,24881,0.75119,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090502,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,75157,24843,0.75157,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090503,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,74940,25060,0.7494,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090504,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,75210,24790,0.7521,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090505,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,74985,25015,0.74985,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090506,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,75191,24809,0.75191,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090507,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,74974,25026,0.74974,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090508,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,75216,24784,0.75216,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090509,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,75120,24880,0.7512,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,honest,2026090510,32,0.03,0.2,0.03,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,75117,24883,0.75117,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090501,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,684,99316,0.00684,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090502,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,761,99239,0.00761,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090503,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,735,99265,0.00735,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090504,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,759,99241,0.00759,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090505,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,678,99322,0.00678,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090506,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,686,99314,0.00686,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090507,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,702,99298,0.00702,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090508,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,703,99297,0.00703,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090509,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,724,99276,0.00724,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.05,attack,2026090510,32,0.03,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,737,99263,0.00737,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090501,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98514,1486,0.98514,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090502,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98534,1466,0.98534,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090503,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98514,1486,0.98514,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090504,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98595,1405,0.98595,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090505,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98469,1531,0.98469,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090506,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98487,1513,0.98487,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090507,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98473,1527,0.98473,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090508,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98531,1469,0.98531,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090509,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98534,1466,0.98534,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,honest,2026090510,32,0.03,0.2,0.03,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,98452,1548,0.98452,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090501,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9236,90764,0.09236,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090502,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9549,90451,0.09549,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090503,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9278,90722,0.09278,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090504,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9379,90621,0.09379,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090505,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9269,90731,0.09269,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090506,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9196,90804,0.09196,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090507,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9274,90726,0.09274,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090508,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9389,90611,0.09389,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090509,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9434,90566,0.09434,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.1,attack,2026090510,32,0.03,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9339,90661,0.09339,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090501,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99777,223,0.99777,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090502,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99765,235,0.99765,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090503,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99741,259,0.99741,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090504,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99759,241,0.99759,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090505,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99714,286,0.99714,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090506,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99736,264,0.99736,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090507,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99772,228,0.99772,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090508,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99737,263,0.99737,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090509,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99759,241,0.99759,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,honest,2026090510,32,0.03,0.2,0.03,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,99742,258,0.99742,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090501,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20291,79709,0.20291,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090502,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20690,79310,0.2069,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090503,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20340,79660,0.2034,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090504,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20451,79549,0.20451,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090505,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20316,79684,0.20316,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090506,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20320,79680,0.2032,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090507,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20426,79574,0.20426,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090508,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20602,79398,0.20602,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090509,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20447,79553,0.20447,L_independent_error_events_per_trial
L32_q00.03_q10.2_qth0.15,attack,2026090510,32,0.03,0.2,0.2,0.15,4,errors<=floor(L*q_threshold),errors*100<=32*15,100000,20405,79595,0.20405,L_independent_error_events_per_trial
